village_id,year,month,rainfall_mm,historical_avg_mm,deficit_pct,season,data_source
JMN004,2020,9,77.4,73.7,5.0,kharif,estimated
JMN004,2020,10,21.1,20.1,5.0,rabi,estimated
JMN004,2020,11,7.0,6.7,4.5,rabi,estimated
JMN004,2020,12,0.0,0.0,0.0,rabi,estimated
JMN004,2021,1,5.9,6.7,-11.9,rabi,estimated
JMN004,2021,2,5.9,6.7,-11.9,rabi,estimated
JMN004,2021,3,5.9,6.7,-11.9,rabi,estimated
JMN004,2021,4,11.8,13.4,-11.9,summer,estimated
JMN004,2021,5,17.7,20.1,-11.9,summer,estimated
JMN004,2021,6,106.1,120.6,-12.0,kharif,estimated
JMN004,2021,7,206.4,234.5,-12.0,kharif,estimated
JMN004,2021,8,153.3,174.2,-12.0,kharif,estimated
JMN004,2021,9,64.9,73.7,-11.9,kharif,estimated
JMN004,2021,10,17.7,20.1,-11.9,rabi,estimated
JMN004,2021,11,5.9,6.7,-11.9,rabi,estimated
JMN004,2021,12,0.0,0.0,0.0,rabi,estimated
JMN004,2022,1,6.3,6.7,-6.0,rabi,estimated
JMN004,2022,2,6.3,6.7,-6.0,rabi,estimated
JMN004,2022,3,6.3,6.7,-6.0,rabi,estimated
JMN004,2022,4,12.6,13.4,-6.0,summer,estimated
JMN004,2022,5,18.9,20.1,-6.0,summer,estimated
JMN004,2022,6,113.4,120.6,-6.0,kharif,estimated
JMN004,2022,7,220.4,234.5,-6.0,kharif,estimated
JMN004,2022,8,163.7,174.2,-6.0,kharif,estimated
JMN004,2022,9,69.3,73.7,-6.0,kharif,estimated
JMN004,2022,10,18.9,20.1,-6.0,rabi,estimated
JMN004,2022,11,6.3,6.7,-6.0,rabi,estimated
JMN004,2022,12,0.0,0.0,0.0,rabi,estimated
JMN004,2023,1,5.5,6.7,-17.9,rabi,estimated
JMN004,2023,2,5.5,6.7,-17.9,rabi,estimated
JMN004,2023,3,5.5,6.7,-17.9,rabi,estimated
JMN004,2023,4,11.0,13.4,-17.9,summer,estimated
JMN004,2023,5,16.5,20.1,-17.9,summer,estimated
JMN004,2023,6,98.9,120.6,-18.0,kharif,estimated
JMN004,2023,7,192.3,234.5,-18.0,kharif,estimated
JMN004,2023,8,142.8,174.2,-18.0,kharif,estimated
JMN004,2023,9,60.4,73.7,-18.0,kharif,estimated
JMN004,2023,10,16.5,20.1,-17.9,rabi,estimated
JMN004,2023,11,5.5,6.7,-17.9,rabi,estimated
JMN004,2023,12,0.0,0.0,0.0,rabi,estimated
JMN004,2024,1,6.6,6.7,-1.5,rabi,estimated
JMN004,2024,2,6.6,6.7,-1.5,rabi,estimated
JMN004,2024,3,6.6,6.7,-1.5,rabi,estimated
JMN004,2024,4,13.1,13.4,-2.2,summer,estimated
JMN004,2024,5,19.7,20.1,-2.0,summer,estimated
JMN004,2024,6,118.2,120.6,-2.0,kharif,estimated
JMN004,2024,7,229.8,234.5,-2.0,kharif,estimated
JMN004,2024,8,170.7,174.2,-2.0,kharif,estimated
JMN004,2024,9,72.2,73.7,-2.0,kharif,estimated
JMN004,2024,10,19.7,20.1,-2.0,rabi,estimated
JMN004,2024,11,6.6,6.7,-1.5,rabi,estimated
JMN004,2024,12,0.0,0.0,0.0,rabi,estimated
JMN005,2019,1,6.9,6.2,11.3,rabi,estimated
JMN005,2019,2,6.9,6.2,11.3,rabi,estimated
JMN005,2019,3,6.9,6.2,11.3,rabi,estimated
JMN005,2019,4,13.9,12.4,12.1,summer,estimated
JMN005,2019,5,20.8,18.6,11.8,summer,estimated
JMN005,2019,6,125.0,111.6,12.0,kharif,estimated
JMN005,2019,7,243.0,217.0,12.0,kharif,estimated
JMN005,2019,8,180.5,161.2,12.0,kharif,estimated
JMN005,2019,9,76.4,68.2,12.0,kharif,estimated
JMN005,2019,10,20.8,18.6,11.8,rabi,estimated
JMN005,2019,11,6.9,6.2,11.3,rabi,estimated
JMN005,2019,12,0.0,0.0,0.0,rabi,estimated
JMN005,2020,1,6.5,6.2,4.8,rabi,estimated
JMN005,2020,2,6.5,6.2,4.8,rabi,estimated
JMN005,2020,3,6.5,6.2,4.8,rabi,estimated
JMN005,2020,4,13.0,12.4,4.8,summer,estimated
JMN005,2020,5,19.5,18.6,4.8,summer,estimated
JMN005,2020,6,117.2,111.6,5.0,kharif,estimated
JMN005,2020,7,227.9,217.0,5.0,kharif,estimated
JMN005,2020,8,169.3,161.2,5.0,kharif,estimated
JMN005,2020,9,71.6,68.2,5.0,kharif,estimated
JMN005,2020,10,19.5,18.6,4.8,rabi,estimated
JMN005,2020,11,6.5,6.2,4.8,rabi,estimated
JMN005,2020,12,0.0,0.0,0.0,rabi,estimated
JMN005,2021,1,5.5,6.2,-11.3,rabi,estimated
JMN005,2021,2,5.5,6.2,-11.3,rabi,estimated
JMN005,2021,3,5.5,6.2,-11.3,rabi,estimated
JMN005,2021,4,10.9,12.4,-12.1,summer,estimated
JMN005,2021,5,16.4,18.6,-11.8,summer,estimated
JMN005,2021,6,98.2,111.6,-12.0,kharif,estimated
JMN005,2021,7,191.0,217.0,-12.0,kharif,estimated
JMN005,2021,8,141.9,161.2,-12.0,kharif,estimated
JMN005,2021,9,60.0,68.2,-12.0,kharif,estimated
JMN005,2021,10,16.4,18.6,-11.8,rabi,estimated
JMN005,2021,11,5.5,6.2,-11.3,rabi,estimated
JMN005,2021,12,0.0,0.0,0.0,rabi,estimated
JMN005,2022,1,5.8,6.2,-6.5,rabi,estimated
JMN005,2022,2,5.8,6.2,-6.5,rabi,estimated
JMN005,2022,3,5.8,6.2,-6.5,rabi,estimated
JMN005,2022,4,11.7,12.4,-5.6,summer,estimated
JMN005,2022,5,17.5,18.6,-5.9,summer,estimated
JMN005,2022,6,104.9,111.6,-6.0,kharif,estimated
JMN005,2022,7,204.0,217.0,-6.0,kharif,estimated
JMN005,2022,8,151.5,161.2,-6.0,kharif,estimated
JMN005,2022,9,64.1,68.2,-6.0,kharif,estimated
JMN005,2022,10,17.5,18.6,-5.9,rabi,estimated
JMN005,2022,11,5.8,6.2,-6.5,rabi,estimated
JMN005,2022,12,0.0,0.0,0.0,rabi,estimated
JMN005,2023,1,5.1,6.2,-17.7,rabi,estimated
JMN005,2023,2,5.1,6.2,-17.7,rabi,estimated
JMN005,2023,3,5.1,6.2,-17.7,rabi,estimated
JMN005,2023,4,10.2,12.4,-17.7,summer,estimated
JMN005,2023,5,15.3,18.6,-17.7,summer,estimated
JMN005,2023,6,91.5,111.6,-18.0,kharif,estimated
JMN005,2023,7,177.9,217.0,-18.0,kharif,estimated
JMN005,2023,8,132.2,161.2,-18.0,kharif,estimated
JMN005,2023,9,55.9,68.2,-18.0,kharif,estimated
JMN005,2023,10,15.3,18.6,-17.7,rabi,estimated
JMN005,2023,11,5.1,6.2,-17.7,rabi,estimated
JMN005,2023,12,0.0,0.0,0.0,rabi,estimated
JMN005,2024,1,6.1,6.2,-1.6,rabi,estimated
JMN005,2024,2,6.1,6.2,-1.6,rabi,estimated
JMN005,2024,3,6.1,6.2,-1.6,rabi,estimated
JMN005,2024,4,12.2,12.4,-1.6,summer,estimated
JMN005,2024,5,18.2,18.6,-2.2,summer,estimated
JMN005,2024,6,109.4,111.6,-2.0,kharif,estimated
JMN005,2024,7,212.7,217.0,-2.0,kharif,estimated
JMN005,2024,8,158.0,161.2,-2.0,kharif,estimated
JMN005,2024,9,66.8,68.2,-2.1,kharif,estimated
JMN005,2024,10,18.2,18.6,-2.2,rabi,estimated
JMN005,2024,11,6.1,6.2,-1.6,rabi,estimated
JMN005,2024,12,0.0,0.0,0.0,rabi,estimated
MOR001,2019,1,5.8,5.2,11.5,rabi,estimated
MOR001,2019,2,5.8,5.2,11.5,rabi,estimated
MOR001,2019,3,5.8,5.2,11.5,rabi,estimated
MOR001,2019,4,11.5,10.3,11.7,summer,estimated
MOR001,2019,5,17.2,15.4,11.7,summer,estimated
MOR001,2019,6,103.8,92.7,12.0,kharif,estimated
MOR001,2019,7,201.8,180.2,12.0,kharif,estimated
MOR001,2019,8,150.0,133.9,12.0,kharif,estimated
MOR001,2019,9,63.4,56.6,12.0,kharif,estimated
MOR001,2019,10,17.2,15.4,11.7,rabi,estimated
MOR001,2019,11,5.8,5.2,11.5,rabi,estimated
MOR001,2019,12,0.0,0.0,0.0,rabi,estimated
MOR001,2020,1,5.5,5.2,5.8,rabi,estimated
MOR001,2020,2,5.5,5.2,5.8,rabi,estimated
MOR001,2020,3,5.5,5.2,5.8,rabi,estimated
MOR001,2020,4,10.8,10.3,4.9,summer,estimated
MOR001,2020,5,16.2,15.4,5.2,summer,estimated
MOR001,2020,6,97.3,92.7,5.0,kharif,estimated
MOR001,2020,7,189.2,180.2,5.0,kharif,estimated
MOR001,2020,8,140.6,133.9,5.0,kharif,estimated
MOR001,2020,9,59.4,56.6,4.9,kharif,estimated
MOR001,2020,10,16.2,15.4,5.2,rabi,estimated
MOR001,2020,11,5.5,5.2,5.8,rabi,estimated
MOR001,2020,12,0.0,0.0,0.0,rabi,estimated
MOR001,2021,1,4.6,5.2,-11.5,rabi,estimated
MOR001,2021,2,4.6,5.2,-11.5,rabi,estimated
MOR001,2021,3,4.6,5.2,-11.5,rabi,estimated
MOR001,2021,4,9.1,10.3,-11.7,summer,estimated
MOR001,2021,5,13.6,15.4,-11.7,summer,estimated
MOR001,2021,6,81.6,92.7,-12.0,kharif,estimated
MOR001,2021,7,158.6,180.2,-12.0,kharif,estimated
MOR001,2021,8,117.8,133.9,-12.0,kharif,estimated
MOR001,2021,9,49.8,56.6,-12.0,kharif,estimated
MOR001,2021,10,13.6,15.4,-11.7,rabi,estimated
MOR001,2021,11,4.6,5.2,-11.5,rabi,estimated
MOR001,2021,12,0.0,0.0,0.0,rabi,estimated
MOR001,2022,1,4.9,5.2,-5.8,rabi,estimated
MOR001,2022,2,4.9,5.2,-5.8,rabi,estimated
MOR001,2022,3,4.9,5.2,-5.8,rabi,estimated
MOR001,2022,4,9.7,10.3,-5.8,summer,estimated
MOR001,2022,5,14.5,15.4,-5.8,summer,estimated
MOR001,2022,6,87.1,92.7,-6.0,kharif,estimated
MOR001,2022,7,169.4,180.2,-6.0,kharif,estimated
MOR001,2022,8,125.9,133.9,-6.0,kharif,estimated
MOR001,2022,9,53.2,56.6,-6.0,kharif,estimated
MOR001,2022,10,14.5,15.4,-5.8,rabi,estimated
MOR001,2022,11,4.9,5.2,-5.8,rabi,estimated
MOR001,2022,12,0.0,0.0,0.0,rabi,estimated
MOR001,2023,1,4.3,5.2,-17.3,rabi,estimated
MOR001,2023,2,4.3,5.2,-17.3,rabi,estimated
MOR001,2023,3,4.3,5.2,-17.3,rabi,estimated
MOR001,2023,4,8.4,10.3,-18.4,summer,estimated
MOR001,2023,5,12.6,15.4,-18.2,summer,estimated
MOR001,2023,6,76.0,92.7,-18.0,kharif,estimated
MOR001,2023,7,147.8,180.2,-18.0,kharif,estimated
MOR001,2023,8,109.8,133.9,-18.0,kharif,estimated
MOR001,2023,9,46.4,56.6,-18.0,kharif,estimated
MOR001,2023,10,12.6,15.4,-18.2,rabi,estimated
MOR001,2023,11,4.3,5.2,-17.3,rabi,estimated
MOR001,2023,12,0.0,0.0,0.0,rabi,estimated
MOR001,2024,1,5.1,5.2,-1.9,rabi,estimated
MOR001,2024,2,5.1,5.2,-1.9,rabi,estimated
MOR001,2024,3,5.1,5.2,-1.9,rabi,estimated
MOR001,2024,4,10.1,10.3,-1.9,summer,estimated
MOR001,2024,5,15.1,15.4,-1.9,summer,estimated
MOR001,2024,6,90.8,92.7,-2.0,kharif,estimated
MOR001,2024,7,176.6,180.2,-2.0,kharif,estimated
MOR001,2024,8,131.2,133.9,-2.0,kharif,estimated
MOR001,2024,9,55.5,56.6,-1.9,kharif,estimated
MOR001,2024,10,15.1,15.4,-1.9,rabi,estimated
MOR001,2024,11,5.1,5.2,-1.9,rabi,estimated
MOR001,2024,12,0.0,0.0,0.0,rabi,estimated
MOR002,2019,1,5.8,5.2,11.5,rabi,estimated
MOR002,2019,2,5.8,5.2,11.5,rabi,estimated
MOR002,2019,3,5.8,5.2,11.5,rabi,estimated
MOR002,2019,4,11.8,10.5,12.4,summer,estimated
MOR002,2019,5,17.7,15.8,12.0,summer,estimated
MOR002,2019,6,105.8,94.5,12.0,kharif,estimated
MOR002,2019,7,205.9,183.8,12.0,kharif,estimated
MOR002,2019,8,152.9,136.5,12.0,kharif,estimated
MOR002,2019,9,64.7,57.8,11.9,kharif,estimated
MOR002,2019,10,17.7,15.8,12.0,rabi,estimated
MOR002,2019,11,5.8,5.2,11.5,rabi,estimated
MOR002,2019,12,0.0,0.0,0.0,rabi,estimated
MOR002,2020,1,5.5,5.2,5.8,rabi,estimated
MOR002,2020,2,5.5,5.2,5.8,rabi,estimated
MOR002,2020,3,5.5,5.2,5.8,rabi,estimated
MOR002,2020,4,11.0,10.5,4.8,summer,estimated
MOR002,2020,5,16.6,15.8,5.1,summer,estimated
MOR002,2020,6,99.2,94.5,5.0,kharif,estimated
MOR002,2020,7,193.0,183.8,5.0,kharif,estimated
MOR002,2020,8,143.3,136.5,5.0,kharif,estimated
MOR002,2020,9,60.7,57.8,5.0,kharif,estimated
MOR002,2020,10,16.6,15.8,5.1,rabi,estimated
MOR002,2020,11,5.5,5.2,5.8,rabi,estimated
MOR002,2020,12,0.0,0.0,0.0,rabi,estimated
MOR002,2021,1,4.6,5.2,-11.5,rabi,estimated
MOR002,2021,2,4.6,5.2,-11.5,rabi,estimated
MOR002,2021,3,4.6,5.2,-11.5,rabi,estimated
MOR002,2021,4,9.2,10.5,-12.4,summer,estimated
MOR002,2021,5,13.9,15.8,-12.0,summer,estimated
MOR002,2021,6,83.2,94.5,-12.0,kharif,estimated
MOR002,2021,7,161.7,183.8,-12.0,kharif,estimated
MOR002,2021,8,120.1,136.5,-12.0,kharif,estimated
MOR002,2021,9,50.9,57.8,-11.9,kharif,estimated
MOR002,2021,10,13.9,15.8,-12.0,rabi,estimated
MOR002,2021,11,4.6,5.2,-11.5,rabi,estimated
MOR002,2021,12,0.0,0.0,0.0,rabi,estimated
MOR002,2022,1,4.9,5.2,-5.8,rabi,estimated
MOR002,2022,2,4.9,5.2,-5.8,rabi,estimated
MOR002,2022,3,4.9,5.2,-5.8,rabi,estimated
MOR002,2022,4,9.9,10.5,-5.7,summer,estimated
MOR002,2022,5,14.9,15.8,-5.7,summer,estimated
MOR002,2022,6,88.8,94.5,-6.0,kharif,estimated
MOR002,2022,7,172.8,183.8,-6.0,kharif,estimated
MOR002,2022,8,128.3,136.5,-6.0,kharif,estimated
MOR002,2022,9,54.3,57.8,-6.1,kharif,estimated
MOR002,2022,10,14.9,15.8,-5.7,rabi,estimated
MOR002,2022,11,4.9,5.2,-5.8,rabi,estimated
MOR002,2022,12,0.0,0.0,0.0,rabi,estimated
MOR002,2023,1,4.3,5.2,-17.3,rabi,estimated
MOR002,2023,2,4.3,5.2,-17.3,rabi,estimated
MOR002,2023,3,4.3,5.2,-17.3,rabi,estimated
MOR002,2023,4,8.6,10.5,-18.1,summer,estimated
MOR002,2023,5,13.0,15.8,-17.7,summer,estimated
MOR002,2023,6,77.5,94.5,-18.0,kharif,estimated
MOR002,2023,7,150.7,183.8,-18.0,kharif,estimated
MOR002,2023,8,111.9,136.5,-18.0,kharif,estimated
MOR002,2023,9,47.4,57.8,-18.0,kharif,estimated
MOR002,2023,10,13.0,15.8,-17.7,rabi,estimated
MOR002,2023,11,4.3,5.2,-17.3,rabi,estimated
MOR002,2023,12,0.0,0.0,0.0,rabi,estimated
MOR002,2024,1,5.1,5.2,-1.9,rabi,estimated
MOR002,2024,2,5.1,5.2,-1.9,rabi,estimated
MOR002,2024,3,5.1,5.2,-1.9,rabi,estimated
MOR002,2024,4,10.3,10.5,-1.9,summer,estimated
MOR002,2024,5,15.5,15.8,-1.9,summer,estimated
MOR002,2024,6,92.6,94.5,-2.0,kharif,estimated
MOR002,2024,7,180.1,183.8,-2.0,kharif,estimated
MOR002,2024,8,133.8,136.5,-2.0,kharif,estimated
MOR002,2024,9,56.6,57.8,-2.1,kharif,estimated
MOR002,2024,10,15.5,15.8,-1.9,rabi,estimated
MOR002,2024,11,5.1,5.2,-1.9,rabi,estimated
MOR002,2024,12,0.0,0.0,0.0,rabi,estimated
MOR003,2019,1,5.5,4.9,12.2,rabi,estimated
MOR003,2019,2,5.5,4.9,12.2,rabi,estimated
MOR003,2019,3,5.5,4.9,12.2,rabi,estimated
MOR003,2019,4,11.0,9.8,12.2,summer,estimated
MOR003,2019,5,16.5,14.7,12.2,summer,estimated
MOR003,2019,6,98.8,88.2,12.0,kharif,estimated
MOR003,2019,7,192.1,171.5,12.0,kharif,estimated
MOR003,2019,8,142.7,127.4,12.0,kharif,estimated
MOR003,2019,9,60.4,53.9,12.1,kharif,estimated
MOR003,2019,10,16.5,14.7,12.2,rabi,estimated
MOR003,2019,11,5.5,4.9,12.2,rabi,estimated
MOR003,2019,12,0.0,0.0,0.0,rabi,estimated
MOR003,2020,1,5.1,4.9,4.1,rabi,estimated
MOR003,2020,2,5.1,4.9,4.1,rabi,estimated
MOR003,2020,3,5.1,4.9,4.1,rabi,estimated
MOR003,2020,4,10.3,9.8,5.1,summer,estimated
MOR003,2020,5,15.4,14.7,4.8,summer,estimated
MOR003,2020,6,92.6,88.2,5.0,kharif,estimated
MOR003,2020,7,180.1,171.5,5.0,kharif,estimated
MOR003,2020,8,133.8,127.4,5.0,kharif,estimated
MOR003,2020,9,56.6,53.9,5.0,kharif,estimated
MOR003,2020,10,15.4,14.7,4.8,rabi,estimated
MOR003,2020,11,5.1,4.9,4.1,rabi,estimated
MOR003,2020,12,0.0,0.0,0.0,rabi,estimated
MOR003,2021,1,4.3,4.9,-12.2,rabi,estimated
MOR003,2021,2,4.3,4.9,-12.2,rabi,estimated
MOR003,2021,3,4.3,4.9,-12.2,rabi,estimated
MOR003,2021,4,8.6,9.8,-12.2,summer,estimated
MOR003,2021,5,12.9,14.7,-12.2,summer,estimated
MOR003,2021,6,77.6,88.2,-12.0,kharif,estimated
MOR003,2021,7,150.9,171.5,-12.0,kharif,estimated
MOR003,2021,8,112.1,127.4,-12.0,kharif,estimated
MOR003,2021,9,47.4,53.9,-12.1,kharif,estimated
MOR003,2021,10,12.9,14.7,-12.2,rabi,estimated
MOR003,2021,11,4.3,4.9,-12.2,rabi,estimated
MOR003,2021,12,0.0,0.0,0.0,rabi,estimated
MOR003,2022,1,4.6,4.9,-6.1,rabi,estimated
MOR003,2022,2,4.6,4.9,-6.1,rabi,estimated
MOR003,2022,3,4.6,4.9,-6.1,rabi,estimated
MOR003,2022,4,9.2,9.8,-6.1,summer,estimated
MOR003,2022,5,13.8,14.7,-6.1,summer,estimated
MOR003,2022,6,82.9,88.2,-6.0,kharif,estimated
MOR003,2022,7,161.2,171.5,-6.0,kharif,estimated
MOR003,2022,8,119.8,127.4,-6.0,kharif,estimated
MOR003,2022,9,50.7,53.9,-5.9,kharif,estimated
MOR003,2022,10,13.8,14.7,-6.1,rabi,estimated
MOR003,2022,11,4.6,4.9,-6.1,rabi,estimated
MOR003,2022,12,0.0,0.0,0.0,rabi,estimated
MOR003,2023,1,4.0,4.9,-18.4,rabi,estimated
MOR003,2023,2,4.0,4.9,-18.4,rabi,estimated
MOR003,2023,3,4.0,4.9,-18.4,rabi,estimated
MOR003,2023,4,8.0,9.8,-18.4,summer,estimated
MOR003,2023,5,12.1,14.7,-17.7,summer,estimated
MOR003,2023,6,72.3,88.2,-18.0,kharif,estimated
MOR003,2023,7,140.6,171.5,-18.0,kharif,estimated
MOR003,2023,8,104.5,127.4,-18.0,kharif,estimated
MOR003,2023,9,44.2,53.9,-18.0,kharif,estimated
MOR003,2023,10,12.1,14.7,-17.7,rabi,estimated
MOR003,2023,11,4.0,4.9,-18.4,rabi,estimated
MOR003,2023,12,0.0,0.0,0.0,rabi,estimated
MOR003,2024,1,4.8,4.9,-2.0,rabi,estimated
MOR003,2024,2,4.8,4.9,-2.0,rabi,estimated
MOR003,2024,3,4.8,4.9,-2.0,rabi,estimated
MOR003,2024,4,9.6,9.8,-2.0,summer,estimated
MOR003,2024,5,14.4,14.7,-2.0,summer,estimated
MOR003,2024,6,86.4,88.2,-2.0,kharif,estimated
MOR003,2024,7,168.1,171.5,-2.0,kharif,estimated
MOR003,2024,8,124.9,127.4,-2.0,kharif,estimated
MOR003,2024,9,52.8,53.9,-2.0,kharif,estimated
MOR003,2024,10,14.4,14.7,-2.0,rabi,estimated
MOR003,2024,11,4.8,4.9,-2.0,rabi,estimated
MOR003,2024,12,0.0,0.0,0.0,rabi,estimated
MOR004,2019,1,5.3,4.7,12.8,rabi,estimated
MOR004,2019,2,5.3,4.7,12.8,rabi,estimated
MOR004,2019,3,5.3,4.7,12.8,rabi,estimated
MOR004,2019,4,10.5,9.4,11.7,summer,estimated
MOR004,2019,5,15.8,14.1,12.1,summer,estimated
MOR004,2019,6,94.8,84.6,12.1,kharif,estimated
MOR004,2019,7,184.2,164.5,12.0,kharif,estimated
MOR004,2019,8,136.9,122.2,12.0,kharif,estimated
MOR004,2019,9,57.9,51.7,12.0,kharif,estimated
MOR004,2019,10,15.8,14.1,12.1,rabi,estimated
MOR004,2019,11,5.3,4.7,12.8,rabi,estimated
MOR004,2019,12,0.0,0.0,0.0,rabi,estimated
MOR004,2020,1,4.9,4.7,4.3,rabi,estimated
MOR004,2020,2,4.9,4.7,4.3,rabi,estimated
MOR004,2020,3,4.9,4.7,4.3,rabi,estimated
MOR004,2020,4,9.9,9.4,5.3,summer,estimated
MOR004,2020,5,14.8,14.1,5.0,summer,estimated
MOR004,2020,6,88.8,84.6,5.0,kharif,estimated
MOR004,2020,7,172.7,164.5,5.0,kharif,estimated
MOR004,2020,8,128.3,122.2,5.0,kharif,estimated
MOR004,2020,9,54.3,51.7,5.0,kharif,estimated
MOR004,2020,10,14.8,14.1,5.0,rabi,estimated
MOR004,2020,11,4.9,4.7,4.3,rabi,estimated
MOR004,2020,12,0.0,0.0,0.0,rabi,estimated
MOR004,2021,1,4.1,4.7,-12.8,rabi,estimated
MOR004,2021,2,4.1,4.7,-12.8,rabi,estimated
MOR004,2021,3,4.1,4.7,-12.8,rabi,estimated
MOR004,2021,4,8.3,9.4,-11.7,summer,estimated
MOR004,2021,5,12.4,14.1,-12.1,summer,estimated
MOR004,2021,6,74.4,84.6,-12.1,kharif,estimated
MOR004,2021,7,144.8,164.5,-12.0,kharif,estimated
MOR004,2021,8,107.5,122.2,-12.0,kharif,estimated
MOR004,2021,9,45.5,51.7,-12.0,kharif,estimated
MOR004,2021,10,12.4,14.1,-12.1,rabi,estimated
MOR004,2021,11,4.1,4.7,-12.8,rabi,estimated
MOR004,2021,12,0.0,0.0,0.0,rabi,estimated
MOR004,2022,1,4.4,4.7,-6.4,rabi,estimated
MOR004,2022,2,4.4,4.7,-6.4,rabi,estimated
MOR004,2022,3,4.4,4.7,-6.4,rabi,estimated
MOR004,2022,4,8.8,9.4,-6.4,summer,estimated
MOR004,2022,5,13.3,14.1,-5.7,summer,estimated
MOR004,2022,6,79.5,84.6,-6.0,kharif,estimated
MOR004,2022,7,154.6,164.5,-6.0,kharif,estimated
MOR004,2022,8,114.9,122.2,-6.0,kharif,estimated
MOR004,2022,9,48.6,51.7,-6.0,kharif,estimated
MOR004,2022,10,13.3,14.1,-5.7,rabi,estimated
MOR004,2022,11,4.4,4.7,-6.4,rabi,estimated
MOR004,2022,12,0.0,0.0,0.0,rabi,estimated
MOR004,2023,1,3.9,4.7,-17.0,rabi,estimated
MOR004,2023,2,3.9,4.7,-17.0,rabi,estimated
MOR004,2023,3,3.9,4.7,-17.0,rabi,estimated
MOR004,2023,4,7.7,9.4,-18.1,summer,estimated
MOR004,2023,5,11.6,14.1,-17.7,summer,estimated
MOR004,2023,6,69.4,84.6,-18.0,kharif,estimated
MOR004,2023,7,134.9,164.5,-18.0,kharif,estimated
MOR004,2023,8,100.2,122.2,-18.0,kharif,estimated
MOR004,2023,9,42.4,51.7,-18.0,kharif,estimated
MOR004,2023,10,11.6,14.1,-17.7,rabi,estimated
MOR004,2023,11,3.9,4.7,-17.0,rabi,estimated
MOR004,2023,12,0.0,0.0,0.0,rabi,estimated
MOR004,2024,1,4.6,4.7,-2.1,rabi,estimated
MOR004,2024,2,4.6,4.7,-2.1,rabi,estimated
MOR004,2024,3,4.6,4.7,-2.1,rabi,estimated
MOR004,2024,4,9.2,9.4,-2.1,summer,estimated
MOR004,2024,5,13.8,14.1,-2.1,summer,estimated
MOR004,2024,6,82.9,84.6,-2.0,kharif,estimated
MOR004,2024,7,161.2,164.5,-2.0,kharif,estimated
MOR004,2024,8,119.8,122.2,-2.0,kharif,estimated
MOR004,2024,9,50.7,51.7,-1.9,kharif,estimated
MOR004,2024,10,13.8,14.1,-2.1,rabi,estimated
MOR004,2024,11,4.6,4.7,-2.1,rabi,estimated
MOR004,2024,12,0.0,0.0,0.0,rabi,estimated
PBD001,2019,1,8.0,7.1,12.7,rabi,estimated
PBD001,2019,2,8.0,7.1,12.7,rabi,estimated
PBD001,2019,3,8.0,7.1,12.7,rabi,estimated
PBD001,2019,4,15.9,14.2,12.0,summer,estimated
PBD001,2019,5,23.9,21.3,12.2,summer,estimated
PBD001,2019,6,143.1,127.8,12.0,kharif,estimated
PBD001,2019,7,278.3,248.5,12.0,kharif,estimated
PBD001,2019,8,206.8,184.6,12.0,kharif,estimated
PBD001,2019,9,87.5,78.1,12.0,kharif,estimated
PBD001,2019,10,23.9,21.3,12.2,rabi,estimated
PBD001,2019,11,8.0,7.1,12.7,rabi,estimated
PBD001,2019,12,0.0,0.0,0.0,rabi,estimated
PBD001,2020,1,7.5,7.1,5.6,rabi,estimated
PBD001,2020,2,7.5,7.1,5.6,rabi,estimated
PBD001,2020,3,7.5,7.1,5.6,rabi,estimated
PBD001,2020,4,14.9,14.2,4.9,summer,estimated
PBD001,2020,5,22.4,21.3,5.2,summer,estimated
PBD001,2020,6,134.2,127.8,5.0,kharif,estimated
PBD001,2020,7,260.9,248.5,5.0,kharif,estimated
PBD001,2020,8,193.8,184.6,5.0,kharif,estimated
PBD001,2020,9,82.0,78.1,5.0,kharif,estimated
PBD001,2020,10,22.4,21.3,5.2,rabi,estimated
PBD001,2020,11,7.5,7.1,5.6,rabi,estimated
PBD001,2020,12,0.0,0.0,0.0,rabi,estimated
PBD001,2021,1,6.2,7.1,-12.7,rabi,estimated
PBD001,2021,2,6.2,7.1,-12.7,rabi,estimated
PBD001,2021,3,6.2,7.1,-12.7,rabi,estimated
PBD001,2021,4,12.5,14.2,-12.0,summer,estimated
PBD001,2021,5,18.7,21.3,-12.2,summer,estimated
PBD001,2021,6,112.5,127.8,-12.0,kharif,estimated
PBD001,2021,7,218.7,248.5,-12.0,kharif,estimated
PBD001,2021,8,162.4,184.6,-12.0,kharif,estimated
PBD001,2021,9,68.7,78.1,-12.0,kharif,estimated
PBD001,2021,10,18.7,21.3,-12.2,rabi,estimated
PBD001,2021,11,6.2,7.1,-12.7,rabi,estimated
PBD001,2021,12,0.0,0.0,0.0,rabi,estimated
PBD001,2022,1,6.7,7.1,-5.6,rabi,estimated
PBD001,2022,2,6.7,7.1,-5.6,rabi,estimated
PBD001,2022,3,6.7,7.1,-5.6,rabi,estimated
PBD001,2022,4,13.3,14.2,-6.3,summer,estimated
PBD001,2022,5,20.0,21.3,-6.1,summer,estimated
PBD001,2022,6,120.1,127.8,-6.0,kharif,estimated
PBD001,2022,7,233.6,248.5,-6.0,kharif,estimated
PBD001,2022,8,173.5,184.6,-6.0,kharif,estimated
PBD001,2022,9,73.4,78.1,-6.0,kharif,estimated
PBD001,2022,10,20.0,21.3,-6.1,rabi,estimated
